dteday,hr,instant,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day_type,weather_category
2011-01-08,4,166.0,1.0,0.0,1,0.0,6.0,0.0,3.0,0.18,0.197,0.55,0.1642,0.0,1.0,1.0,Weekend,Light Rain/Snow
2011-01-08,5,167.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.1667,0.74,0.1642,0.0,5.0,5.0,Weekend,Mist/Cloudy
2011-01-08,6,168.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.1667,0.74,0.1642,0.0,2.0,2.0,Weekend,Mist/Cloudy
2011-01-08,7,169.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.1818,0.74,0.1045,1.0,8.0,9.0,Weekend,Mist/Cloudy
2011-01-08,8,170.0,1.0,0.0,1,0.0,6.0,0.0,3.0,0.16,0.1818,0.93,0.1045,0.0,15.0,15.0,Weekend,Light Rain/Snow
2011-01-08,9,171.0,1.0,0.0,1,0.0,6.0,0.0,3.0,0.16,0.1818,0.93,0.1045,0.0,20.0,20.0,Weekend,Light Rain/Snow
2011-01-08,10,172.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.18,0.197,0.8,0.1642,5.0,56.0,61.0,Weekend,Mist/Cloudy
2011-01-08,11,173.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.2,0.1818,0.69,0.3881,2.0,60.0,62.0,Weekend,Mist/Cloudy
2011-01-08,12,174.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.2,0.1818,0.59,0.3582,8.0,90.0,98.0,Weekend,Mist/Cloudy
2011-01-08,13,175.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.2,0.1818,0.44,0.3284,7.0,95.0,102.0,Weekend,Clear
2011-01-08,14,176.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.2,0.1667,0.32,0.4925,12.0,83.0,95.0,Weekend,Clear
2011-01-08,15,177.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.2,0.1667,0.32,0.4478,5.0,69.0,74.0,Weekend,Clear
2011-01-08,16,178.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.18,0.1364,0.29,0.4478,8.0,68.0,76.0,Weekend,Clear
2011-01-08,17,179.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.16,0.1212,0.37,0.5522,5.0,64.0,69.0,Weekend,Clear
2011-01-08,18,180.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.14,0.1212,0.39,0.2985,3.0,52.0,55.0,Weekend,Clear
2011-01-08,19,181.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.14,0.1212,0.36,0.2537,4.0,26.0,30.0,Weekend,Clear
2011-01-08,20,182.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.12,0.1212,0.36,0.2537,0.0,28.0,28.0,Weekend,Clear
2011-01-08,21,183.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.12,0.1061,0.39,0.3582,2.0,35.0,37.0,Weekend,Clear
2011-01-08,22,184.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.12,0.1061,0.36,0.3881,1.0,33.0,34.0,Weekend,Clear
2011-01-08,23,185.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.1,0.0606,0.39,0.4478,0.0,22.0,22.0,Weekend,Clear
2011-01-09,0,186.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0758,0.42,0.3881,1.0,24.0,25.0,Weekend,Clear
2011-01-09,1,187.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0606,0.42,0.4627,0.0,12.0,12.0,Weekend,Clear
2011-01-09,2,188.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0606,0.46,0.4627,0.0,11.0,11.0,Weekend,Clear
2011-01-09,3,189.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0758,0.46,0.4179,0.0,4.0,4.0,Weekend,Clear
2011-01-09,4,190.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.194,0.0,1.0,1.0,Weekend,Clear
2011-01-09,5,191.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.194,0.0,1.0,1.0,Weekend,Clear
2011-01-09,6,192.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,1.0,1.0,Weekend,Clear
2011-01-09,7,193.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.08,0.0909,0.53,0.194,1.0,5.0,6.0,Weekend,Clear
2011-01-09,8,194.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.1,0.0909,0.49,0.2836,0.0,10.0,10.0,Weekend,Clear
2011-01-09,9,195.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.12,0.0758,0.46,0.5224,0.0,19.0,19.0,Weekend,Clear
2011-01-09,10,196.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.14,0.1061,0.43,0.3881,0.0,49.0,49.0,Weekend,Clear
2011-01-09,11,197.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.16,0.1212,0.4,0.5224,2.0,47.0,49.0,Weekend,Clear
2011-01-09,12,198.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.18,0.1364,0.37,0.4478,4.0,79.0,83.0,Weekend,Clear
2011-01-09,13,199.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,6.0,69.0,75.0,Weekend,Clear
2011-01-09,14,200.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.22,0.1818,0.32,0.4627,8.0,64.0,72.0,Weekend,Clear
2011-01-09,15,201.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.22,0.197,0.35,0.3582,5.0,77.0,82.0,Weekend,Clear
2011-01-09,16,202.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,13.0,79.0,92.0,Weekend,Clear
2011-01-09,17,203.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.18,0.1515,0.37,0.3881,3.0,59.0,62.0,Weekend,Clear
2011-01-09,18,204.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.16,0.1364,0.4,0.3284,4.0,44.0,48.0,Weekend,Clear
2011-01-09,19,205.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.16,0.1364,0.43,0.3284,1.0,40.0,41.0,Weekend,Clear
2011-01-09,20,206.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2537,0.0,38.0,38.0,Weekend,Clear
2011-01-09,21,207.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.4179,1.0,19.0,20.0,Weekend,Clear
2011-01-09,22,208.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2985,5.0,10.0,15.0,Weekend,Clear
2011-01-09,23,209.0,1.0,0.0,1,0.0,0.0,0.0,1.0,0.12,0.1364,0.5,0.194,0.0,6.0,6.0,Weekend,Clear
2011-01-10,0,210.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,2.0,3.0,5.0,Working Day,Clear
2011-01-10,1,211.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,1.0,0.0,1.0,Working Day,Clear
2011-01-10,2,212.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,3.0,3.0,Working Day,Clear
2011-01-10,3,213.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,1.0,1.0,Working Day,Clear
2011-01-10,4,214.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,1.0,2.0,3.0,Working Day,Clear
2011-01-10,5,215.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2537,0.0,3.0,3.0,Working Day,Clear
2011-01-10,6,216.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,0.0,31.0,31.0,Working Day,Clear
2011-01-10,7,217.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,2.0,75.0,77.0,Working Day,Clear
2011-01-10,8,218.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,4.0,184.0,188.0,Working Day,Mist/Cloudy
2011-01-10,9,219.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2537,2.0,92.0,94.0,Working Day,Mist/Cloudy
2011-01-10,10,220.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2985,0.0,31.0,31.0,Working Day,Mist/Cloudy
2011-01-10,11,221.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,2.0,28.0,30.0,Working Day,Mist/Cloudy
2011-01-10,12,222.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,5.0,47.0,52.0,Working Day,Mist/Cloudy
2011-01-10,13,223.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,4.0,50.0,54.0,Working Day,Mist/Cloudy
2011-01-10,14,224.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,0.0,47.0,47.0,Working Day,Mist/Cloudy
2011-01-10,15,225.0,1.0,0.0,1,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,2.0,43.0,45.0,Working Day,Mist/Cloudy
2011-01-10,16,226.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,4.0,70.0,74.0,Working Day,Clear
2011-01-10,17,227.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,4.0,174.0,178.0,Working Day,Clear
2011-01-10,18,228.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.2239,1.0,154.0,155.0,Working Day,Clear
2011-01-10,19,229.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.1642,3.0,92.0,95.0,Working Day,Clear
2011-01-10,20,230.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.16,0.1667,0.5,0.1642,1.0,73.0,74.0,Working Day,Clear
2011-01-10,21,231.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.194,1.0,37.0,38.0,Working Day,Clear
2011-01-10,22,232.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,2.0,22.0,24.0,Working Day,Clear
2011-01-10,23,233.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,18.0,18.0,Working Day,Clear
2011-01-11,0,234.0,1.0,0.0,1,0.0,2.0,1.0,1.0,0.14,0.1667,0.59,0.1045,2.0,10.0,12.0,Working Day,Clear
2011-01-11,1,235.0,1.0,0.0,1,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,3.0,3.0,Working Day,Clear
2011-01-11,2,236.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.194,0.0,3.0,3.0,Working Day,Mist/Cloudy
2011-01-11,3,,1.0,1.0,1,0.0,0.0,1.0,1.0,0.21361702127659576,0.22791914893617019,0.63,0.16481702127659575,1.3191489361702127,6.829787234042553,8.148936170212766,Working Day,Clear
2011-01-11,4,,1.0,1.0,1,0.0,1.0,1.0,1.0,0.21037037037037035,0.22138703703703705,0.6422222222222222,0.16971296296296298,0.2777777777777778,2.7222222222222223,3.0,Working Day,Clear
2011-01-11,5,237.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,6.0,6.0,Working Day,Mist/Cloudy
2011-01-11,6,238.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,27.0,27.0,Working Day,Mist/Cloudy
2011-01-11,7,239.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.2273,0.55,0.0,2.0,97.0,99.0,Working Day,Mist/Cloudy
2011-01-11,8,240.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.0896,3.0,214.0,217.0,Working Day,Mist/Cloudy
2011-01-11,9,241.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.18,0.197,0.51,0.1642,3.0,127.0,130.0,Working Day,Mist/Cloudy
2011-01-11,10,242.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.2,0.2121,0.51,0.1642,3.0,51.0,54.0,Working Day,Mist/Cloudy
2011-01-11,11,243.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.2,0.2121,0.47,0.1343,4.0,31.0,35.0,Working Day,Mist/Cloudy
2011-01-11,12,244.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.2,0.2273,0.51,0.1045,2.0,55.0,57.0,Working Day,Mist/Cloudy
2011-01-11,13,245.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,6.0,46.0,52.0,Working Day,Mist/Cloudy
2011-01-11,14,246.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,3.0,60.0,63.0,Working Day,Mist/Cloudy
2011-01-11,15,247.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.197,0.8,0.0896,2.0,45.0,47.0,Working Day,Mist/Cloudy
2011-01-11,16,248.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,4.0,72.0,76.0,Working Day,Mist/Cloudy
2011-01-11,17,249.0,1.0,0.0,1,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,6.0,130.0,136.0,Working Day,Mist/Cloudy
2011-01-11,18,250.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,94.0,95.0,Working Day,Light Rain/Snow
2011-01-11,19,251.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,0.0,51.0,51.0,Working Day,Light Rain/Snow
2011-01-11,20,252.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0,Working Day,Light Rain/Snow
2011-01-11,21,253.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.197,0.86,0.0896,0.0,20.0,20.0,Working Day,Light Rain/Snow
2011-01-11,22,254.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,29.0,Working Day,Light Rain/Snow
2011-01-11,23,255.0,1.0,0.0,1,0.0,2.0,1.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0,Working Day,Light Rain/Snow
2011-01-12,0,256.0,1.0,0.0,1,0.0,3.0,1.0,2.0,0.16,0.197,0.86,0.0896,0.0,7.0,7.0,Working Day,Mist/Cloudy
2011-01-12,1,257.0,1.0,0.0,1,0.0,3.0,1.0,2.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0,Working Day,Mist/Cloudy
2011-01-12,2,258.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0,Working Day,Clear
2011-01-12,3,,1.0,1.0,1,0.0,0.0,1.0,1.0,0.21361702127659576,0.22791914893617019,0.63,0.16481702127659575,1.3191489361702127,6.829787234042553,8.148936170212766,Working Day,Clear
2011-01-12,4,,1.0,1.0,1,0.0,1.0,1.0,1.0,0.21037037037037035,0.22138703703703705,0.6422222222222222,0.16971296296296298,0.2777777777777778,2.7222222222222223,3.0,Working Day,Clear
2011-01-12,5,259.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1642,0.0,5.0,5.0,Working Day,Clear
2011-01-12,6,260.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.12,0.1515,0.93,0.1343,0.0,16.0,16.0,Working Day,Clear
2011-01-12,7,261.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,54.0,54.0,Working Day,Clear
2011-01-12,8,262.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0,Working Day,Clear
2011-01-12,9,263.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0,Working Day,Clear
2011-01-12,10,264.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0,Working Day,Clear
2011-01-12,11,265.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.3881,3.0,32.0,35.0,Working Day,Clear
2011-01-12,12,266.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.5821,3.0,52.0,55.0,Working Day,Clear
2011-01-12,13,267.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0,Working Day,Clear
2011-01-12,14,268.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3284,0.0,44.0,44.0,Working Day,Clear
2011-01-12,15,269.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0,Working Day,Clear
2011-01-12,16,270.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0,Working Day,Clear
2011-01-12,17,271.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3582,0.0,139.0,139.0,Working Day,Clear
2011-01-12,18,272.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.5224,2.0,135.0,137.0,Working Day,Clear
2011-01-12,19,273.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.18,0.1515,0.47,0.4179,1.0,82.0,83.0,Working Day,Clear
2011-01-12,20,274.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0,Working Day,Clear
2011-01-12,21,275.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.16,0.1364,0.55,0.3284,0.0,57.0,57.0,Working Day,Clear
2011-01-12,22,276.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.16,0.1212,0.55,0.4478,1.0,32.0,33.0,Working Day,Clear
2011-01-12,23,277.0,1.0,0.0,1,0.0,3.0,1.0,1.0,0.14,0.1061,0.59,0.4179,1.0,19.0,20.0,Working Day,Clear
2011-01-13,0,278.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.59,0.2836,1.0,6.0,7.0,Working Day,Clear
2011-01-13,1,279.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0,Working Day,Clear
2011-01-13,2,280.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3582,0.0,2.0,2.0,Working Day,Clear
2011-01-13,3,281.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0,Working Day,Clear
2011-01-13,4,282.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2537,0.0,4.0,4.0,Working Day,Clear
2011-01-13,5,283.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2985,0.0,3.0,3.0,Working Day,Clear
2011-01-13,6,284.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,28.0,28.0,Working Day,Clear
2011-01-13,7,285.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,72.0,72.0,Working Day,Clear
2011-01-13,8,286.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0,Working Day,Clear
2011-01-13,9,287.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0,Working Day,Clear
2011-01-13,10,288.0,1.0,0.0,1,0.0,4.0,1.0,2.0,0.16,0.1364,0.5,0.3582,2.0,36.0,38.0,Working Day,Mist/Cloudy
2011-01-13,11,289.0,1.0,0.0,1,0.0,4.0,1.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0,Working Day,Mist/Cloudy
2011-01-13,12,290.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0,Working Day,Clear
2011-01-13,13,291.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.4478,2.0,81.0,83.0,Working Day,Clear
2011-01-13,14,292.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.3881,3.0,39.0,42.0,Working Day,Clear
2011-01-13,15,293.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.2985,5.0,55.0,60.0,Working Day,Clear
2011-01-13,16,294.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.3582,2.0,76.0,78.0,Working Day,Clear
2011-01-13,17,295.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.2836,4.0,158.0,162.0,Working Day,Clear
2011-01-13,18,296.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144.0,Working Day,Clear
2011-01-13,19,297.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0,Working Day,Clear
2011-01-13,20,298.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0,Working Day,Clear
2011-01-13,21,299.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0,Working Day,Clear
2011-01-13,22,300.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.3284,0.0,30.0,30.0,Working Day,Clear
2011-01-13,23,301.0,1.0,0.0,1,0.0,4.0,1.0,1.0,0.12,0.1364,0.5,0.194,1.0,14.0,15.0,Working Day,Clear
2011-01-14,0,302.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.12,0.1364,0.5,0.194,0.0,14.0,14.0,Working Day,Clear
2011-01-14,1,303.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0,Working Day,Clear
2011-01-14,2,304.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1343,0.0,1.0,1.0,Working Day,Clear
2011-01-14,3,305.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.1045,0.0,1.0,1.0,Working Day,Clear
2011-01-14,4,,1.0,1.0,1,0.0,1.0,1.0,1.0,0.21037037037037035,0.22138703703703705,0.6422222222222222,0.16971296296296298,0.2777777777777778,2.7222222222222223,3.0,Working Day,Clear
2011-01-14,5,306.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.0896,0.0,8.0,8.0,Working Day,Clear
2011-01-14,6,307.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1818,0.54,0.0,0.0,17.0,17.0,Working Day,Clear
2011-01-14,7,308.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.1,0.1212,0.74,0.1642,0.0,70.0,70.0,Working Day,Clear
2011-01-14,8,309.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.12,0.1667,0.68,0.0,2.0,156.0,158.0,Working Day,Clear
2011-01-14,9,310.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,117.0,117.0,Working Day,Clear
2011-01-14,10,311.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.194,4.0,40.0,44.0,Working Day,Clear
2011-01-14,11,312.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.18,0.1667,0.51,0.2836,6.0,47.0,53.0,Working Day,Clear
2011-01-14,12,313.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.2,0.197,0.44,0.2537,2.0,59.0,61.0,Working Day,Clear
2011-01-14,13,314.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.22,0.197,0.37,0.3881,4.0,73.0,77.0,Working Day,Clear
2011-01-14,14,315.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.2836,5.0,59.0,64.0,Working Day,Clear
2011-01-14,15,316.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.24,0.2424,0.38,0.1642,9.0,59.0,68.0,Working Day,Clear
2011-01-14,16,317.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.22,0.2424,0.41,0.1045,3.0,87.0,90.0,Working Day,Clear
2011-01-14,17,318.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.22,0.2273,0.41,0.1642,4.0,155.0,159.0,Working Day,Clear
2011-01-14,18,319.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.2,0.2576,0.47,0.0,5.0,134.0,139.0,Working Day,Clear
2011-01-14,19,320.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.16,0.197,0.59,0.0896,3.0,89.0,92.0,Working Day,Clear
2011-01-14,20,321.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.18,0.2424,0.59,0.0,0.0,68.0,68.0,Working Day,Clear
2011-01-14,21,322.0,1.0,0.0,1,0.0,5.0,1.0,1.0,0.16,0.2273,0.69,0.0,4.0,48.0,52.0,Working Day,Clear
2011-01-14,22,323.0,1.0,0.0,1,0.0,5.0,1.0,2.0,0.16,0.2273,0.69,0.0,2.0,34.0,36.0,Working Day,Mist/Cloudy
2011-01-14,23,324.0,1.0,0.0,1,0.0,5.0,1.0,2.0,0.18,0.2424,0.55,0.0,1.0,26.0,27.0,Working Day,Mist/Cloudy
2011-01-15,0,325.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,3.0,25.0,28.0,Weekend,Clear
2011-01-15,1,326.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,2.0,18.0,20.0,Weekend,Mist/Cloudy
2011-01-15,2,327.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,0.0,12.0,12.0,Weekend,Mist/Cloudy
2011-01-15,3,328.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,1.0,7.0,8.0,Weekend,Mist/Cloudy
2011-01-15,4,329.0,1.0,0.0,1,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,0.0,5.0,5.0,Weekend,Mist/Cloudy
2011-01-15,5,330.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.16,0.2273,0.59,0.0,0.0,1.0,1.0,Weekend,Clear
2011-01-15,6,331.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.14,0.1667,0.63,0.1045,1.0,2.0,3.0,Weekend,Clear
2011-01-15,7,332.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0,10.0,Weekend,Clear
2011-01-15,8,333.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.14,0.1515,0.63,0.1343,1.0,22.0,23.0,Weekend,Clear
2011-01-15,9,334.0,1.0,0.0,1,0.0,6.0,0.0,1.0,0.16,0.1818,0.64,0.1343,2.0,31.0,33.0,Weekend,Clear
